destination,name,balanced,business,leisure,settlement,reach,pca,entropy,gamma_flat,gamma_sharp,gamma_extreme
NER,Niger,0.6477134994290176,0.6739788267237371,0.7313098807700436,0.5167049316366462,0.9680574876835516,0.41053019882039,0.5579095480777584,0.8118375482679838,0.3936454548786083,0.1255242875060642
NGA,Nigeria,0.965660847618712,0.9784884674485684,1.0823175378005443,0.7484124919438184,1.2861384534527818,0.775568898929456,0.8456865487266374,0.9912654547226416,0.8749607897237167,0.6201467391469174
NIC,Nicaragua,0.7899054808475706,0.7771678175541693,0.8313466730928545,0.664710944241667,0.9771688046520788,0.7385173756067006,0.6989512882453878,0.8965308188453509,0.5854497146740021,0.2776492339754437
NLD,Netherlands,1.4206006052820808,1.4659485257326133,1.2929949231534936,1.524697869722708,1.2647962252316722,1.5264927099707677,1.5174002169855616,1.20230224317987,1.8935785918320056,2.904584076682218
NOR,Norway,1.3711758319914482,1.42386177121916,1.1917667042712397,1.5340835497150582,1.227028300160936,1.491038030017977,1.4758769557804183,1.1812021659126872,1.7641099275120735,2.520975181609467
NPL,Nepal,0.9483893745891244,0.9290462747327068,1.0495018458568353,0.9154927808747904,0.9973622716897562,0.8237250033288355,0.9127595609104688,0.9823607443904786,0.8439421997588923,0.5769559935756925
NRU,Nauru,0.8047794663765211,0.7888429543966661,0.6988644235680062,1.1114465748373694,0.3024192523787016,0.981834314230754,1.0452447689586115,0.9049323277503034,0.6077054318458268,0.2991599959537673
NZL,New Zealand,1.2864213753479543,1.2993438947890907,1.1952074511561492,1.4059382336561348,1.1085565525418573,1.4137212375694084,1.368168609745756,1.1441139570080443,1.5527653804857942,1.953120154999998
OMN,Oman,1.1487557868229905,1.1655678021627702,1.0941339427947625,1.1745615084387813,1.1504353189912195,1.1684475926136624,1.0991128447826015,1.0811638491410966,1.2382113153924408,1.2419577424369876
PAK,Pakistan,0.9122050948297008,0.9107956390968664,1.0247314443736295,0.715436361390173,1.2096568053343828,0.7334021297546827,0.7593765126872707,0.9634382987444988,0.7807721815033019,0.4938168954006505
PAN,Panama,1.11769061381015,1.112378951861577,1.116104374213588,1.1371034432283609,1.0572706022220018,1.1854329216495627,1.147873156012686,1.066444998047133,1.1721482724783912,1.1129672521955791
PER,Peru,1.148084729165327,1.1491185668771131,1.1241124536362113,1.137104727372515,1.2022414110102952,1.14641051997458,1.1548890842490809,1.0808480164484855,1.2367651098510772,1.2390582741029716
PHL,Philippines,1.073934290389718,1.0588117411261877,1.144135341581982,0.9490579282880176,1.2145724448935156,1.0071714639436504,1.0006740412202852,1.0453615317167595,1.0821681883768377,0.9486517421491985
