iso3,gdp_pc_ppp,gdp_pc_ppp_year,gdp_total_ppp,gdp_total_ppp_year,trade_openness,trade_openness_year,hdi,hdi_year,internet_users,internet_users_year,tertiary_enroll,tertiary_enroll_year,population,population_year,surface_area,surface_area_year,tourist_arrivals,tourist_arrivals_year,tourism_receipts,tourism_receipts_year,air_departures,air_departures_year,rule_of_law,rule_of_law_year,electoral_democracy,electoral_democracy_year,homicide_rate,homicide_rate_year,gdp_total_usd,gdp_total_usd_year,price_level,price_level_year,country_name,lat,lon,land_area_km2,landlocked,n_land_borders,un_region,un_subregion,languages,english_official,independent,un_member,region,income_group,n_gdp_pc_ppp,n_gdp_total_ppp,n_trade_openness,n_hdi,n_internet_users,n_tertiary_enroll,n_population,n_surface_area,n_tourist_arrivals,n_tourism_receipts,n_air_departures,n_rule_of_law,n_electoral_democracy,n_homicide_rate,n_price_level,p_economy,p_development,p_scale,p_draw,p_security,p_cost,name
IRN,19699.2193549189,2025.0,1820556170291.92,2025.0,60.2426223967467,2025.0,0.799,2023.0,85.3404007,2024.0,58.6838607788086,2022.0,92417681.0,2025.0,1745150.0,2023.0,1550000.0,2020.0,5252000000.0,2018.0,144976.0,2023.0,0.209,2025.0,0.159,2025.0,2.37540050451863,2014.0,362682115433.364,2025.0,0.19921500986987356,2025.0,Iran,32.0,53.0,1648195.0,False,7.0,Asia,Southern Asia,Persian (Farsi),False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.5610577859203727,0.804587691102964,0.13641473119995595,0.6925566343042071,0.8390067785501266,0.4717221479150411,0.8701242962281542,0.8633333599677381,0.6125362594414029,0.7992790087300675,0.8157505630261007,0.1972547337459403,0.11051272053806414,0.45238038925861224,0.985594167756702,0.5006867360744308,0.6677618535897917,0.8667288280979462,0.7425219437325237,0.2533826145142056,0.985594167756702,Iran
IRQ,14266.7965348226,2025.0,670835815567.878,2025.0,77.1389393108395,2024.0,0.695,2023.0,81.47450256,2024.0,47.808470617645796,2005.0,47020774.0,2025.0,435050.0,2023.0,892000.0,2013.0,955000000.0,2020.0,36885.0,2023.0,0.199,2025.0,0.369,2025.0,9.46375217111484,2013.0,254367293538.462,2025.0,0.37917965564067896,2025.0,Iraq,33.0,44.0,438317.0,False,6.0,Asia,Western Asia,Arabic|Aramaic|Sorani,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.49422609724621736,0.7181575811821224,0.18835645929735803,0.5055735346997482,0.7965510890992101,0.3799646410468766,0.8044428726358466,0.7541013982275601,0.5514904969596881,0.6223089572167635,0.699511695442999,0.18704168964601592,0.36638561263281016,0.2464333709076054,0.7931155308326524,0.4669133792418993,0.5606964216152783,0.7792721354317034,0.6244370498731502,0.26662022439547717,0.7931155308326524,Iraq
ISL,83431.2131434311,2025.0,32738741762.3349,2025.0,82.4877303813374,2025.0,0.972,2023.0,98.209198,2024.0,76.5200729370117,2023.0,392404.0,2025.0,103000.0,2023.0,488000.0,2020.0,881000000.0,2008.0,37800.0,2023.0,0.983,2025.0,0.807,2025.0,1.29013114183057,2023.0,38582528789.0033,2025.0,1.1784976059584407,2025.0,Iceland,65.0,-18.0,103000.0,False,0.0,Europe,Northern Europe,Icelandic,False,True,True,Europe & Central Asia,High income,0.8600490534976204,0.45671625898777335,0.20479941860299736,1.0,0.9803332289608437,0.6222092877192623,0.3392344027395759,0.6408121928270718,0.48485364839885764,0.6139358203394321,0.7015926493930628,0.9877443470800907,0.9000633590018521,0.5433261798698743,0.0,0.5071882436961304,0.867514172226702,0.4900232977833239,0.6001273727104509,0.810377961983939,0.0,Iceland
ISR,59716.9735387228,2025.0,604502979737.783,2025.0,52.9892163743201,2025.0,0.919,2023.0,88.18242225,2024.0,56.2561111450195,2024.0,10122800.0,2025.0,22070.0,2023.0,4905000.0,2019.0,2661000000.0,2020.0,48607.0,2023.0,0.889,2025.0,0.694,2025.0,1.62581066709758,2022.0,610777842873.595,2025.0,1.0103802021596882,2025.0,Israel,31.47,35.13,20770.0,False,5.0,Asia,Western Asia,Arabic|Hebrew,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7907809903593342,0.7091440004300019,0.11411670936996181,0.9083063646170444,0.8702181503892233,0.45123881348791384,0.655161864694105,0.5196771516853563,0.7398106818060662,0.7286938644586983,0.7229471426772691,0.8917417325408011,0.7623793742080124,0.5088707345225691,0.11802392992776507,0.5380139000530993,0.743254442831394,0.5874195081897307,0.7304838963140113,0.7209972804237942,0.11802392992776507,Israel
ITA,62802.5108384276,2025.0,3700051124493.07,2025.0,62.5232263591126,2025.0,0.915,2023.0,89.2207202,2024.0,75.9496536254883,2023.0,58915656.0,2025.0,302070.0,2023.0,38419000.0,2020.0,20459000000.0,2020.0,185458.0,2023.0,0.865,2025.0,0.745,2025.0,0.568072449338316,2023.0,2551556954100.35,2025.0,0.689600459088232,2025.0,Italy,42.83333333,12.83333333,301336.0,False,6.0,Europe,Southern Europe,Italian,False,True,True,Europe & Central Asia,High income,0.8012163205364691,0.8659842204174641,0.14342563845941106,0.9011147069399498,0.8816208448540919,0.617396563474963,0.8263633544935994,0.7254158754081242,0.9672139191644346,0.9404492970800352,0.8366636101193986,0.8672304267009825,0.8245199337167365,0.6655338979150641,0.4611093589284924,0.6035420598044481,0.8000440384230015,0.7758896149508618,0.9147756087879562,0.785761419444261,0.4611093589284924,Italy
JAM,13291.253767787,2025.0,37708310365.7517,2025.0,79.8295815452306,,0.72,2023.0,90.10870361,2024.0,26.2334142821948,2015.0,2837077.0,2025.0,10990.0,2023.0,1329699.95117188,2020.0,2060000000.0,2011.0,1215.272,2018.0,0.847,2025.0,0.805,2025.0,49.4403451527686,2023.0,22704903217.5631,2025.0,0.6021193470971498,2025.0,Jamaica,18.25,-77.5,10991.0,False,0.0,Americas,Caribbean,English|Jamaican Patois,True,True,True,Latin America & Caribbean ,Upper middle income,0.47955481587086307,0.4689505865023345,0.19662788365905196,0.5505213951815893,0.891372769640327,0.19793224031970016,0.5315208105406555,0.46485153185991546,0.5955993048212611,0.7021174118162286,0.4096848651994594,0.8488469473211185,0.8976264743152355,0.00011126035709583198,0.5546735427187244,0.3817110953440832,0.546608801713872,0.49818617120028547,0.5691338606123163,0.5821948939978167,0.5546735427187244,Jamaica
JOR,12631.6299394746,2025.0,145525016937.626,2025.0,79.8295815452306,2007.0,0.754,2023.0,95.62244985,2024.0,35.9184001120427,2024.0,11520684.0,2025.0,89318.0,2023.0,1240000.0,2020.0,1745000000.0,2020.0,34667.0,2023.0,0.774,2025.0,0.282,2025.0,0.987830151085125,2023.0,61610052535.2113,2025.0,0.42336399494540655,2025.0,Jordan,31.0,36.0,89342.0,False,5.0,Asia,Western Asia,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.4690110562350646,0.5858618677017138,0.19662788365905196,0.6116504854368932,0.9519252957543746,0.27964610443226146,0.6677351582461574,0.6296049369377598,0.5878830800994098,0.6848890172861336,0.6942450757610759,0.7742917253916702,0.2603811287649868,0.5831043368556792,0.7458587967872631,0.4171669358652768,0.6144072952078431,0.6486700475919586,0.6556723910488731,0.5392590636707787,0.7458587967872631,Jordan
JPN,55421.8797530311,2025.0,6837216297272.17,2025.0,44.8529388577573,2024.0,0.925,2023.0,85.54153081,2024.0,64.4907608032227,2023.0,123366734.0,2025.0,377969.27,2023.0,4115799.8046875,2020.0,11395000000.0,2020.0,975616.0,2023.0,0.956,2025.0,0.819,2025.0,0.229153196964695,2023.0,4435162999976.94,2025.0,0.6486796390727654,2025.0,Japan,36.0,138.0,377930.0,False,0.0,Asia,Eastern Asia,Japanese,False,True,True,East Asia & Pacific,High income,0.7753198673347997,0.919141742364712,0.0891046125538906,0.9190938511326863,0.8412156100247677,0.5207159459284404,0.8982001030059279,0.7430418059934603,0.7204298487309828,0.8796912342004176,0.9776554803894971,0.9601691280102947,0.9146846671215517,0.8007941883019075,0.504875642159602,0.5945220740844674,0.7603418023619648,0.8206209544996941,0.8592588544402991,0.8918826611445847,0.504875642159602,Japan
KAZ,44293.4839632441,2025.0,923242483532.805,2025.0,57.1613431963924,2024.0,0.837,2023.0,93.39167254,2024.0,52.8612860406142,2025.0,20843754.0,2025.0,2724902.0,2023.0,2035000.0,2020.0,589000000.0,2020.0,89366.362,2023.0,0.217,2025.0,0.259,2025.0,2.55058633787163,2022.0,306239209650.024,2025.0,0.3316996510799566,2025.0,Kazakhstan,48.0,68.0,2724900.0,True,5.0,Asia,Central Asia,Kazakh|Russian,False,True,True,Europe & Central Asia,Upper middle income,0.7288927156667295,0.745805534549209,0.1269424321639754,0.7608773822366054,0.9274266707834873,0.4225960996893699,0.7253665518911426,0.8983716314537947,0.6426137740980314,0.5721362802140467,0.7746630059276995,0.20542516902587984,0.2323569548688956,0.44177879397235825,0.8438970969555585,0.5338802274599713,0.7036333842364876,0.8118690916724687,0.6631376867465926,0.2931869726223779,0.8438970969555585,Kazakhstan
KEN,7015.93578839722,2025.0,403644276634.412,2025.0,37.5210445911226,2025.0,0.628,2023.0,34.97622513,2024.0,10.4185962462804,2024.0,57532493.0,2025.0,591969.0,2023.0,2049000.0,2019.0,1762000000.0,2019.0,69323.0,2023.0,0.64,2025.0,0.563,2025.0,4.87166844718499,2022.0,135941278878.815,2025.0,0.33678485425903737,2025.0,Kenya,1.0,38.0,580367.0,False,5.0,Africa,Eastern Africa,English|Swahili,True,True,True,Sub-Saharan Africa ,Lower middle income,0.3472100920585155,0.6741803568066523,0.06656530648069553,0.3851132686084142,0.28590224241991247,0.06449994473812895,0.824054155728759,0.7783198628170016,0.6433712391386374,0.6858955093846154,0.753095428790113,0.637436934452683,0.6027634272346232,0.34536646857958864,0.8384582899487764,0.36265191844862116,0.24517181858881854,0.8011870092728803,0.6941207257711218,0.5285222767556316,0.8384582899487764,Kenya
KGZ,9219.51443675205,2025.0,67699484557.9942,2025.0,92.4074476416439,2025.0,0.72,2023.0,92.0286026,2024.0,53.8761747562613,2025.0,7343064.0,2025.0,199950.0,2023.0,8508000.0,2019.0,195000000.0,2020.0,5514.0,2023.0,0.353,2025.0,0.313,2025.0,1.74734308054439,2020.0,22623752095.4613,2025.0,0.33417908929691853,2025.0,Kyrgyzstan,41.0,75.0,199951.0,True,4.0,Asia,Central Asia,Kyrgyz|Russian,False,True,True,Europe & Central Asia,Lower middle income,0.4037872687421075,0.519611750074719,0.23529406778350553,0.5505213951815893,0.9124572970501899,0.4311588874989481,0.6239570719392281,0.6929725358729538,0.8006584317180714,0.457375435137352,0.5381151417265189,0.344322568784852,0.2981528414075446,0.49813018992029223,0.8412452489423324,0.3862310288667774,0.6313791932435757,0.658464803906091,0.5987163361939808,0.38020186670422956,0.8412452489423324,Kyrgyzstan
KHM,8542.6965378612,2025.0,152469894039.209,2025.0,136.089748673383,2025.0,0.606,2023.0,68.47530365,2024.0,21.4437426836662,2024.0,17847982.0,2025.0,181040.0,2023.0,1306000.0,2020.0,1119000000.0,2020.0,9161.0,2023.0,0.068,2025.0,0.183,2025.0,3.74921291744897,2011.0,51267065842.9641,2025.0,0.33624386090135483,2025.0,Cambodia,13.0,105.0,181035.0,False,3.0,Asia,South-Eastern Asia,Khmer,False,True,True,East Asia & Pacific,Lower middle income,0.38799393372593477,0.5898977327897974,0.369579794927212,0.345559151384394,0.6537925548472826,0.15752097064703127,0.710284488181462,0.6851603908883169,0.5936123784308114,0.6387616332847775,0.5812273515057098,0.05325081193700595,0.13975533677746368,0.3843851075223065,0.8390369017290275,0.4491571538143147,0.38562422562623594,0.6977224395348894,0.604533787740433,0.19246375207892538,0.8390369017290275,Cambodia
KIR,3936.61263730517,2025.0,537300385.640508,2025.0,102.110426164684,2024.0,0.644,2023.0,89.44029999,2024.0,4.96087980270386,2024.0,136488.0,2025.0,810.0,2023.0,12000.0,2019.0,5170000.07629395,2017.0,4427.0,2023.0,0.346,,0.351,,7.12479070927292,2012.0,349227254.158833,2025.0,0.6499665056866174,2025.0,Kiribati,1.41666666,173.0,811.0,False,0.0,Oceania,Micronesia,English|Gilbertese,True,True,True,East Asia & Pacific,Lower middle income,0.22751289749701098,0.10093060216105798,0.2651224306593412,0.41387989931679253,0.8840322926047399,0.018452267676911317,0.23658492341960932,0.25979949191792207,0.07547544293131327,0.0805105974416227,0.519468853410785,0.3371734379149049,0.3444536504532605,0.2887294617365605,0.5034992922066631,0.19785531010580337,0.4387881531994812,0.2481922076687657,0.2251516312612403,0.323452183368242,0.5034992922066631,Kiribati
KNA,36777.262691657,2025.0,1725662720.01793,2025.0,101.75027507206201,,0.84,2023.0,76.88400269,2024.0,93.92236328125,2015.0,46922.0,2025.0,260.0,2023.0,301399.993896484,2020.0,367000000.0,2018.0,118204.5,,0.9295,,0.7845,,64.1601437187219,2023.0,1183514814.81481,2025.0,0.6858320580759333,2025.0,Saint Kitts and Nevis,17.33333333,-62.75,261.0,False,0.0,Americas,Caribbean,English,True,True,True,Latin America & Caribbean ,High income,0.690373886076811,0.20194239938746084,0.26401527398004443,0.7662711254944263,0.7461377492109551,0.769035355760991,0.1327986967800526,0.17044457588145626,0.43161525777061094,0.5230246868286018,0.7984134511856918,0.933104561145495,0.8726484062774149,0.0,0.465139798835863,0.3854438531481055,0.7604814101554576,0.15162163633075443,0.5843511319283016,0.6019176558076366,0.465139798835863,Saint Kitts and Nevis
KOR,63124.9152183625,2025.0,3262583720598.03,2025.0,86.3616006442431,2025.0,0.937,2023.0,97.89563777,2024.0,111.853302001953,2024.0,51684564.0,2025.0,100450.0,2023.0,2519000.0,2020.0,11776000000.0,2020.0,459734.8,2023.0,0.917,2025.0,0.819,2025.0,0.477306316584835,2023.0,1872374961553.15,2025.0,0.5738933072374751,2025.0,South Korea,37.0,127.5,100210.0,False,1.0,Asia,Eastern Asia,Korean,False,True,True,East Asia & Pacific,High income,0.8022769660753164,0.8550912374497489,0.21670825748803452,0.9406688241639699,0.9768896783894263,0.920321719600431,0.813635125637981,0.6388409480295143,0.6661867370293043,0.8831056244370679,0.9137581164882757,0.9203382560205895,0.9146846671215517,0.6914713539724192,0.5848623037094424,0.6246921536710333,0.9459600740512757,0.7262380368337477,0.8210168259848826,0.8421647590381869,0.5848623037094424,South Korea
KWT,56467.7272075432,2025.0,274732320247.405,2025.0,93.9909162684119,2024.0,0.852,2023.0,100.0,2025.0,51.8967176944636,2021.0,4865298.0,2025.0,17820.0,2023.0,2161000.0,2020.0,524000000.0,2020.0,68356.0,2023.0,0.691,2025.0,0.138,2025.0,0.249991818449578,2020.0,157209026926.418,2025.0,0.5722261828708264,2025.0,Kuwait,29.5,45.75,17818.0,False,2.0,Asia,Western Asia,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7791922650743155,0.6408733238790095,0.24016187993928656,0.7878460985257101,1.0,0.41445787335126627,0.5839464529605041,0.5028577071566005,0.6492509639980042,0.559996621500175,0.7519024878498729,0.6895234593622975,0.08492543132858954,0.7878266258537084,0.5866453529539261,0.5534091562975372,0.7341013239589921,0.5434020800585523,0.6537166911160174,0.5207585055148652,0.5866453529539261,Kuwait
LAO,10382.9990718948,2025.0,81745829310.985,2025.0,75.0918909204124,2016.0,0.617,2023.0,65.59269714,2024.0,14.8841695785522,2023.0,7873046.0,2025.0,236800.0,2023.0,886400.024414063,2020.0,227000000.0,2020.0,10963.0,2023.0,0.346,2025.0,0.135,2025.0,3.74921291744897,,18302970218.5902,2025.0,0.22390096684884506,2025.0,Laos,18.0,105.0,236800.0,True,5.0,Asia,South-Eastern Asia,Lao,False,True,True,East Asia & Pacific,Lower middle income,0.42840501970239286,0.535933513822934,0.18206353573073716,0.36533620999640415,0.6221354748193668,0.10217674250208256,0.630730886641438,0.706273210192328,0.5507947093294986,0.47315030673843744,0.5964769470723013,0.3371734379149049,0.0812701042986646,0.3843851075223065,0.9591916522507983,0.38213402308535466,0.3632161424392845,0.668502048416883,0.5401406543800791,0.2676095499119587,0.9591916522507983,Laos
LBN,11917.4502960889,2024.0,69192263555.9809,2024.0,82.2323604617121,2024.0,0.752,2023.0,80.63400269,2024.0,54.4012561547071,2023.0,5849421.0,2025.0,10450.0,2023.0,1936000.0,2019.0,2369000000.0,2020.0,23751.0,2023.0,0.289,2025.0,0.419,2025.0,2.24466989542556,2020.0,25971643441.3408,2024.0,0.37535473052313295,2024.0,Lebanon,33.83333333,35.83333333,10452.0,False,2.0,Asia,Western Asia,Arabic|French,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.45695560360278115,0.5214999054931637,0.20401437444237505,0.6080546565983459,0.7873206334141424,0.4355890880995934,0.6018522822274726,0.4608896988342319,0.6371038717824475,0.7166269217669764,0.662130458667566,0.2789590865453357,0.42730772979822595,0.460814259831016,0.7972064252958874,0.3941566278461066,0.6103214593706939,0.5313709905308522,0.6719537507389967,0.38902702539152595,0.7972064252958874,Lebanon
LBR,1981.09483342188,2025.0,11354062595.8765,2025.0,51.552881758394406,,0.51,2023.0,32.23360062,2024.0,10.838520055325,2012.0,5731206.0,2025.0,111370.0,2023.0,246000.0,,123000000.0,2009.0,2291.0,1992.0,0.36,2025.0,0.597,2025.0,3.08709483452429,2012.0,5245938900.0,2025.0,0.4620318811616548,2025.0,Liberia,6.5,-9.5,111369.0,False,3.0,Africa,Western Africa,English,True,True,True,Sub-Saharan Africa ,Low income,0.08527759153909165,0.3650390287990693,0.10970120849739755,0.1729593671341244,0.25578245905773817,0.06804291296469563,0.5998677611480014,0.6469557176594634,0.4091757715699149,0.4095354962918197,0.46352750246425756,0.35147169965479913,0.6441904669071059,0.4133358467850805,0.7045021069787746,0.18667260961185284,0.16559491305218607,0.6234117394037324,0.4274129234419974,0.46966600444899514,0.7045021069787746,Liberia
LBY,16521.3998152838,2025.0,123225769199.284,2025.0,137.658573201308,2025.0,0.721,2023.0,81.95449829,2024.0,47.808470617645796,2003.0,7458555.0,2025.0,1759540.0,2023.0,760000.0,2008.0,170000000.0,2010.0,11246.0,2023.0,0.125,2025.0,0.193,2025.0,3.77663964401616,,48098909613.6316,2025.0,0.3903315834518733,2025.0,Libya,25.0,17.0,1759540.0,False,6.0,Africa,Northern Africa,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,0.524617638166033,0.5714625343841329,0.37440258899980944,0.552319309600863,0.8018224513836406,0.3799646410468766,0.6254739401576686,0.8639790869817346,0.5337971783368165,0.4431317790746019,0.5986413293522578,0.11146516330657516,0.15193976021054684,0.3832991758893981,0.7811881444563985,0.49016092051665844,0.5780354673437934,0.7447265135697017,0.5251900955878921,0.21556803313550668,0.7811881444563985,Libya
LCA,28673.8437920214,2025.0,5165564285.28886,2025.0,79.8295815452306,,0.748,2023.0,68.20500183,2024.0,15.0396404266357,2023.0,180149.0,2025.0,620.0,2023.0,432500.0,2020.0,989000000.0,2018.0,24228.0,,0.453,,0.498,,39.0440891432332,2023.0,2656444444.44444,2025.0,0.5142602623318027,2025.0,Saint Lucia,13.88333333,-60.96666666,616.0,False,0.0,Americas,Caribbean,English,True,True,True,Latin America & Caribbean ,Upper middle income,0.6388185130445926,0.29685908616497086,0.19662788365905196,0.6008629989212513,0.6508240725664903,0.10348847635249328,0.2635627885352441,0.23877970594184456,0.47151490639429805,0.6259407474556183,0.6638190887697973,0.4464530097840963,0.5235646749195828,0.03528372790667103,0.6486419819340888,0.37743516095620516,0.4517251826134116,0.25117124723854434,0.587091580873238,0.3351004708701167,0.6486419819340888,Saint Lucia
LIE,197000.0,2023.0,7600000000.0,2023.0,147.162051317959,,0.938,2023.0,98.2641983,2024.0,46.0189590454102,2021.0,41024.0,2025.0,160.0,2023.0,58400.0015258789,2020.0,60000000.0,2023.0,205045.0,,0.995,,0.75,2024.0,5.12242598094458,2021.0,8905764270.4054,2024.0,1.1195518966507443,2024.0,Liechtenstein,47.26666666,9.53333333,160.0,True,2.0,Europe,Western Europe,German,False,True,True,Europe & Central Asia,High income,1.0,0.3302870721497125,0.4036176586995837,0.9424667385832434,0.9809372478904546,0.36486622913275074,0.11974176436729372,0.13226759676552116,0.25030200279229425,0.3350123217798396,0.8451899214316557,1.0,0.8306121454332781,0.33788849387885855,0.0012608909634970126,0.5779682436164321,0.7627567385354829,0.12600468056640746,0.47683474866792985,0.722833546437379,0.0012608909634970126,Liechtenstein
LKA,17065.0298635432,2025.0,371266789711.246,2025.0,41.8090026525048,2025.0,0.776,2023.0,54.59,2024.0,20.7412633848006,2023.0,21756000.0,2025.0,65610.0,2023.0,540000.0,2020.0,1076000000.0,2020.0,24228.0,2023.0,0.829,2025.0,0.783,2025.0,3.31094038448808,2019.0,108825231671.196,2025.0,0.29311868092439725,2025.0,Sri Lanka,7.0,81.0,65610.0,False,1.0,Asia,Southern Asia,Sinhala|Tamil,False,True,True,South Asia,Upper middle income,0.5313236800066491,0.6669418920317798,0.07974711129944918,0.6512046026609134,0.5013027275555376,0.15159403394543233,0.7295301748340175,0.6053486018408022,0.49604028785753107,0.6346936111357757,0.6638190887697973,0.8304634679412546,0.8708207427624525,0.4029063963498908,0.8851608269228705,0.42600422777929264,0.43470045472062774,0.6674393883374099,0.598184329254368,0.701396869017866,0.8851608269228705,Sri Lanka
LSO,3184.11725194709,2025.0,7525103904.45785,2025.0,153.981493548807,2025.0,0.55,2023.0,51.79660034,2024.0,9.93844298033582,2018.0,2363325.0,2025.0,30360.0,2023.0,1142000.0,2019.0,23100000.3814697,1999.0,13178.5,1999.0,0.716,2025.0,0.661,2025.0,3.74921291744897,2008.0,2573572920.05159,2025.0,0.3419983235749094,2025.0,Lesotho,-29.5,28.5,30355.0,True,1.0,Africa,Southern Africa,English|Sotho,True,True,True,Sub-Saharan Africa ,Lower middle income,0.18356960519652105,0.32942970539856836,0.42458161291112007,0.2448759439050702,0.4706253262939369,0.060448810393081163,0.5137617490700584,0.5447537730323728,0.578787128817064,0.23591881975289455,0.6121078553791418,0.7150560696121085,0.7221707768788381,0.3843851075223065,0.8328822977128214,0.31252697450206984,0.25865002686402944,0.5292577610512157,0.4756046013163668,0.6072039846710844,0.8328822977128214,Lesotho
LTU,56837.8067003598,2025.0,164191578213.025,2025.0,142.106304695382,2025.0,0.895,2023.0,89.16116293,2024.0,75.6177368164062,2024.0,2888774.0,2025.0,65290.0,2023.0,2284000.0,2020.0,834000000.0,2004.0,2217.0,2023.0,0.92,2025.0,0.786,2025.0,2.62779952622526,2023.0,95210150818.3512,2025.0,0.5798723165619609,2025.0,Lithuania,56.0,24.0,65300.0,False,4.0,Europe,Northern Europe,Lithuanian,False,True,True,Europe & Central Asia,High income,0.780545378356525,0.5963097627522317,0.38807556051721465,0.8651564185544768,0.8809667808130605,0.6145961251975601,0.5332760534128743,0.6049641459433012,0.6553668984411442,0.6082441949654549,0.4607392001706507,0.9234021692505668,0.8744760697923775,0.43733543340517655,0.5784675390043854,0.5883102338753238,0.7869064415216992,0.5691200996780877,0.5747834311924166,0.7450712241493737,0.5784675390043854,Lithuania
LUX,156542.075847247,2025.0,107539709844.783,2025.0,349.886879178876,2025.0,0.922,2023.0,99.12902211,2025.0,22.4103698730469,2024.0,686970.0,2025.0,2590.0,2023.0,525000.0,2020.0,4454000000.0,2020.0,48486.545,2023.0,0.979,2025.0,0.869,2025.0,1.5306610542428,2022.0,101157829491.107,2025.0,0.9406555925909855,2025.0,Luxembourg,49.75,6.16666666,2586.0,True,3.0,Europe,Western Europe,French|German|Luxembourgish,False,True,True,Europe & Central Asia,High income,0.9904011616009151,0.5596752024551165,1.0,0.9137001078748651,0.9904348315766915,0.16567656779381634,0.3936667599967881,0.3512009355526212,0.4929279340476589,0.782169487495108,0.7227364314253574,0.9836591294401209,0.9756067842869675,0.5178557537285485,0.19259689814807399,0.8500254546853437,0.6899371690817909,0.3724338477747047,0.6659446176560414,0.8257072224852123,0.19259689814807399,Luxembourg
LVA,46136.689377286,2025.0,85250682581.0084,2025.0,129.724453873327,2025.0,0.889,2023.0,92.70757011,2024.0,82.917350769043,2024.0,1847785.0,2025.0,64590.0,2023.0,3204000.0,2020.0,880000000.0,2007.0,43243.0,2023.0,0.973,2025.0,0.834,2025.0,2.49681788529087,2023.0,48618869160.3254,2025.0,0.5703047493388211,2025.0,Latvia,57.0,25.0,64559.0,False,4.0,Europe,Northern Europe,Latvian,False,True,True,Europe & Central Asia,High income,0.7373379021087042,0.5395678784411067,0.35001195576762856,0.8543689320388349,0.9199137878080716,0.6761842031854128,0.48984237582277224,0.6041165374582502,0.6927616803897064,0.6138179147202516,0.7130169633337141,0.9775313029801662,0.9329613022711765,0.44495316853595135,0.5887003949628523,0.542305912105813,0.8168223076774398,0.5469794566405113,0.6731988528145574,0.7851485912624314,0.5887003949628523,Latvia
MAC,137030.679100085,2025.0,93989342794.7481,2025.0,139.140512869582,2025.0,0.937,2023.0,89.82640076,2024.0,141.864795918367,2024.0,685900.0,2025.0,33.0,2023.0,5897000.0,2020.0,9442000000.0,2020.0,16207.0,2023.0,0.7,2024.0,0.25,2024.0,0.560293537784445,2023.0,52061007670.169,2025.0,0.5539033056530538,2025.0,Macau,22.16666666,113.55,30.0,False,1.0,Asia,Eastern Asia,Chinese|Portuguese,False,False,False,East Asia & Pacific,High income,0.962827019744187,0.5480159305978793,0.3789582864158564,0.9406688241639699,0.8882724908185189,1.0,0.3935152453671782,0.00813219329303382,0.7601600752485592,0.860173137372683,0.6296746400663438,0.6987151990522295,0.22139097377912076,0.667588170252111,0.6062423266611681,0.6299337455859743,0.9429804383274963,0.200823719330106,0.7500026175625286,0.529231447694487,0.6062423266611681,Macao
MAR,11111.7080078125,2025.0,433708561693.044,2025.0,93.1016567989424,2025.0,0.71,2023.0,91.2,2024.0,48.1839617510572,2024.0,38430770.0,2025.0,446550.0,2023.0,2802000.0,2020.0,4514000000.0,2020.0,81776.0,2023.0,0.526,2025.0,0.259,2025.0,1.70500474577332,2023.0,182374250612.28,2025.0,0.42049953983005495,2025.0,Morocco,32.0,-5.0,446550.0,False,3.0,Africa,Northern Africa,Arabic|Berber,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.44245506562553477,0.6803995118013818,0.2374281673908022,0.5325422509888529,0.9033574984031872,0.3831327232712708,0.7848344391360559,0.7561529676804949,0.6779498363867029,0.7835586592468438,0.7671252339273337,0.5210082317135446,0.2323569548688956,0.5017846505879983,0.7489224341687695,0.4534275816059063,0.6063441575544369,0.7704937034082754,0.7428779098536268,0.4183832790568129,0.7489224341687695,Morocco
MCO,240000.0,2023.0,9000000000.0,2023.0,67.1923772838849,,0.956,2023.0,99.04489899,2024.0,77.4806900024414,2024.0,38341.0,2025.0,74.9,2023.0,159000.0,2020.0,1500000000.0,2023.0,3.0,2019.0,0.967,,0.6,2024.0,0.0,2023.0,11125788838.2812,2024.0,1.2,2023.0,Monaco,43.73333333,7.4,2.02,False,1.0,Europe,Western Europe,French,False,True,True,Europe & Central Asia,High income,1.0,0.3449241739597371,0.15777928541178166,0.974829198130169,0.989510982854086,0.6303141764333806,0.11316734665321251,0.07258351574284572,0.3609587325186593,0.6691827691665793,0.0,0.9714034765202116,0.6478457939370308,1.0,0.0,0.5009011531238395,0.8648847858058786,0.09287543119802912,0.34338050056174624,0.8730830901524141,0.0,Monaco
